inc_bef_tax,profit_loss_year,balsheet_notfullyear,founded_year,ceo_count,foreign,female,birth_year,inoffice_days,default,idade_empresa,equity_ratio,fixed_asset_ratio,was_operating_2011,sales_growth,is_growing,nace_main_3312.0,nace_main_3320.0,nace_main_5510.0,nace_main_5610.0,nace_main_5629.0,nace_main_5630.0,nace_main_other,ind2_27.0,ind2_28.0,ind2_33.0,ind2_55.0,ind2_56.0,ind2_other,urban_m_2,urban_m_3,region_m_East,region_m_West,log_amort,log_curr_assets,log_curr_liab,log_extra_exp,log_extra_inc,log_extra_profit_loss,log_fixed_assets,log_intang_assets,log_inventories,log_liq_assets,log_material_exp,log_personnel_exp,log_sales,log_share_eq,log_subscribed_cap,log_labor_avg
2300.0,2070.370361328125,0,2003.0,1.0,0.0,1.0,1963.0,2892.0,0,9.0,0.024660912223077314,0.05641183636103995,1,0.36193108350326053,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,4.456498333362998,9.3359184678878,8.402131474026257,0.0,0.0,0.0,6.520293785322525,0.0,0.0,9.295589992906432,9.319782556046102,7.626985230604801,9.705323348614572,8.923778635255562,5.694729268325382,0.08004270996602277
-2081.4814453125,-2318.5185546875,0,2007.0,2.0,0.0,0.5,1969.5,3313.5,0,5.0,0.01287398943675514,0.19596787048198794,1,-0.26403246681416387,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,8.95867828282181,11.63933844695435,11.167105123777443,0.0,0.0,0.0,10.246718634894082,7.68821778610259,11.000572112320516,9.985796050741511,12.458347298411732,11.163959901351515,12.751270347756755,11.091741404223518,7.524481248257534,0.29287689921152027
-1240.74072265625,-1277.77783203125,0,2008.0,1.0,0.0,0.0,1962.0,2923.0,0,4.0,0.4355400385732658,0.0,1,0.08721062994873754,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,5.844831871986063,8.355345107623215,7.252841086335793,0.0,0.0,0.0,0.0,0.0,6.667192363489406,7.007332465199174,9.473066424956663,8.75840655830067,9.831368811487149,7.931098414776163,7.524481248257534,0.08004270996602277
-11285.185546875,-11307.4072265625,0,1997.0,1.0,0.0,0.0,1973.0,2894.0,0,15.0,0.08333332873694675,0.6966666655943893,1,-0.0726257403831722,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,5.374420722087829,7.207228704406523,11.4237407905797,0.0,0.0,0.0,8.03828487662718,0.0,7.127247739575259,4.61512051684126,10.82283065244157,9.674835816997833,10.921148827265224,0.0,5.917199843171274,0.15415068408473293
-625.9259033203125,-625.9259033203125,0,2011.0,1.0,0.0,0.0,1965.5488027906092,392.0,0,1.0,1.0101009624705877,0.0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,7.5144364105741515,6.4108447392524095,0.0,0.0,0.0,0.0,0.0,0.0,7.5144364105741515,7.159435891836892,7.100118815881793,7.544273331731486,7.11226705439545,7.524481248257534,0.08004270996602277
2114.814697265625,1937.0369873046875,0,2011.0,2.0,0.0,0.5,1982.0,1384.0,1,1.0,0.00316355574286755,0.5296846869431379,1,2.4254096824514177,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,7.473216393854747,9.567048303652063,10.269578930576186,0.0,0.0,0.0,9.83116968392135,7.711698141267257,0.0,9.167691860943156,10.785514247863864,9.932915126507426,11.226490531184297,8.306261815352364,4.719490405210677,0.17768118000976146
-5140.74072265625,-5248.14794921875,0,1993.0,1.0,0.0,0.0,1962.0,3517.0,0,19.0,0.007997440417224487,0.2412028034052306,1,-0.24554473018283318,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,7.711698141267257,9.774026214206494,9.423439584893654,0.0,0.0,0.0,8.628051874956324,0.0,5.946680222891449,8.643838920457917,10.056887141213249,10.356009428508749,10.866115367831144,9.349545008949661,5.226741773405311,0.15415068408473293
1164929.625,733055.5625,0,1997.0,2.0,0.0,0.0,1958.5,3152.0,0,15.0,0.0059827932112022295,0.629255270908385,1,0.3315447661270572,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,12.708712292928826,14.591396385807718,14.433483659819268,0.0,0.0,0.0,15.175323357277925,11.716811270513354,13.071321696096394,12.928430418441792,15.11157245085479,13.997644701364102,15.665391754674445,14.84231422893591,10.519700640815572,1.8588987472949217
68570.3671875,64307.40625,0,2010.0,1.0,0.0,0.0,1977.0,2255.0,0,2.0,0.013933398092130036,0.2873066637000302,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.70091497186642,11.45683590066293,11.115994423838819,0.0,0.0,0.0,10.550229043143013,5.186143531722567,8.832420202381707,8.91186944924331,12.207816826686486,10.64747478513639,12.693916960340095,11.089764151687781,7.524481248257534,0.3483066872559046
12807.4072265625,11588.888671875,0,2004.0,1.0,0.0,0.0,1965.5488027906092,610.0,0,8.0,0.04582041475990091,0.09939974875793042,1,-0.20223609210043383,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,8.671515313019729,12.985968818399483,11.867624003981804,0.0,0.0,0.0,10.783288688359136,6.274064298929639,11.384471961587632,8.906363298464607,12.175504057063584,10.250521562284858,11.99045325564786,12.45864944508785,10.008893086711856,0.3433926700699806
-10518.5185546875,-10548.1484375,0,2010.0,1.0,1.0,0.0,1965.5488027906092,2384.0,0,2.0,0.22094564290366137,0.5771100419846533,1,-0.05057949351529627,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,7.479508741457321,8.173418772701895,10.363636077717723,0.0,6.927085729773812,6.927085729773812,8.484264361536379,0.0,6.6904741032115105,7.430223966850775,10.84546552414626,9.555837885216969,10.930011572866606,0.0,7.524481248257534,0.38204482260060707
29785.185546875,27718.517578125,0,1996.0,1.0,0.0,0.0,1978.0,2299.0,0,16.0,0.07835763112311624,0.8410907225876973,1,0.0880349685173659,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.971928073365108,10.022795379967564,8.828629746002807,0.0,0.0,0.0,11.689125458587315,0.0,8.441247669622001,9.433860180621725,11.128094325079482,10.367253014814716,11.57046975920987,11.282825842599728,9.315790903113744,0.3133904267414947
-9377.77734375,-9377.77734375,0,1989.0,2.0,0.0,0.5,1953.5,2165.0,0,23.0,0.554474697895495,0.5650361196656534,1,0.022803048596525016,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,7.475318268487108,10.051311929737574,7.85793921288774,0.0,4.318475276683786,4.318475276683786,10.312928665123046,0.0,7.7232348101743655,9.198518917639353,12.412111809771753,10.64377183900892,12.568040743479667,10.80171009585524,10.294060815072399,0.4643055911011992
-3768.4296875,-3768.4296875,0,2011.0,1.0,1.0,0.0,1965.5488027906092,1896.0,0,1.0,0.34034139447236034,0.2267703129193528,1,3.4684171568328006,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8.392424300161899,10.113781557141976,10.067071915234887,0.0,0.0,0.0,8.887240715092089,0.0,9.62662570114079,7.817833589603443,10.989893023038023,10.225499717639288,11.523952876454832,8.97110595712849,9.29320616431097,0.08004270996602277
13074.07421875,11755.5556640625,0,2005.0,2.0,0.0,0.5,1952.5,1820.0,0,7.0,0.49807884807957387,0.18912765299873607,1,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,7.234310778807826,9.957251191545762,9.248231889339525,0.0,0.0,0.0,8.501718507313724,0.0,0.0,6.487007293351084,6.966268758463789,0.0,9.652237414878268,9.15915233520675,9.469928701763127,0.5108256356869195
-52907.40625,-53125.92578125,0,2010.0,1.0,0.0,0.0,1965.5488027906092,900.0,0,2.0,0.08322236921974806,0.2991012071543608,1,-0.10061304619233771,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,7.57894082969229,9.654852838368791,11.91540518373489,0.0,0.0,0.0,8.803357462198985,0.0,9.316457271425527,7.4857617428724215,11.697013039561366,11.137303402683157,11.799058251961338,0.0,7.524481248257534,0.5831462631671441
-303.7037048339844,-303.7037048339844,0,2007.0,1.0,0.0,0.0,1965.5488027906092,3254.0,1,5.0,1.712328781002057,0.0,1,-0.2794140975760725,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0.0,6.987011319140829,8.671515313019729,0.0,0.0,0.0,0.0,0.0,6.223971533984985,2.76094713159029,9.497263855991248,8.126364874534701,9.716102141358444,0.0,7.524481248257534,0.10178269527130757
-7485.18505859375,-7485.18505859375,0,1993.0,1.0,0.0,1.0,1977.0,1581.0,0,19.0,0.007831325461400893,0.0,1,-0.5972083006680825,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,5.408167817859579,8.724068806359861,7.4857617428724215,0.0,0.0,0.0,0.0,0.0,6.761529887861714,4.9275220048160815,9.518715214262418,9.642428202898387,10.014046204366068,0.0,3.8948391568291676,0.30318625165178986
1074.0740966796875,966.6666870117189,0,2005.0,1.0,0.0,0.0,1976.0,4111.0,0,7.0,2.0,0.3406939994592475,1,-0.34779464590171427,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,5.834052417955863,6.652958633402086,9.528193283434183,0.0,0.0,0.0,5.993961427306569,0.0,0.0,4.267882782613995,8.54153884977007,0.0,8.80724467140054,0.0,9.315790903113744,0.08004270996602277
-3800.0,-3800.0,0,2000.0,1.0,1.0,0.0,1965.5488027906092,593.0,1,12.0,2.0,0.0,1,-0.2556622141451001,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,7.4236126801044415,7.6831137501366324,0.0,0.0,0.0,0.0,0.0,4.9275220048160815,7.338262198739153,8.645143290488196,8.575650760987806,8.879400207531278,0.0,9.315790903113744,0.15415068408473293
238648.140625,107437.0390625,0,2002.0,1.0,0.0,0.0,1968.0,3471.0,0,10.0,0.20372653835857366,0.8555083242794712,1,0.21000935692287492,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10.342730024921538,11.43665497597308,12.57245383112879,8.620063940253496,8.237155911473424,0.0,13.262925434385018,8.420249842779908,0.0,10.316733444496279,12.638675646450379,9.452638592545329,13.4105967666031,12.763964895455484,11.828013766651374,0.11159106911061421
1018.5184936523436,907.4074096679688,0,1993.0,1.0,0.0,1.0,1954.0,2321.0,0,19.0,0.011698187382440514,0.48430494285322334,1,-0.06991487716872113,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,5.823155499949141,9.189861697852459,9.935967315954944,0.0,0.0,0.0,9.127067452782361,0.0,9.12505275703428,5.778340102140473,9.65651371813458,5.707110264748875,9.763857129832191,0.0,5.408167817859579,0.08004270996602277
-7981.4814453125,-8185.18505859375,0,2010.0,1.0,0.0,0.0,1965.5488027906092,640.0,0,2.0,0.05509641663007638,0.05212121005941538,1,0.48688916506598223,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,5.743359260632238,10.369114736777474,11.1224184327683,0.0,0.0,0.0,7.468999344348708,0.0,8.12964438239854,7.867914017816817,11.917631535081924,10.57172239177727,12.116842018052102,0.0,7.524481248257534,0.3629054936893685
-12314.814453125,-12348.1484375,0,2011.0,2.0,0.0,0.5,1982.0,1173.5,0,1.0,0.5464480597135914,0.13661201492839786,1,2.736486341702322,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,4.6511344296177795,7.981708013188579,9.593148258871562,0.0,0.0,0.0,6.139804703478421,0.0,7.396721500607146,7.159435891836892,10.244877573771138,9.586813931637485,10.332774085934355,0.0,7.524481248257534,0.18924200785985867
106677.78125,95996.296875,0,1997.0,2.0,0.0,0.0,1953.5,3304.0,0,15.0,0.033264706598492025,0.9031547528979029,1,0.15499694656422452,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,11.435415088602127,11.287198501393329,13.459297293149618,4.6511344296177795,0.0,0.0,13.519966914181513,0.0,9.970500457369631,10.87006784475657,13.883301674299348,12.8591813786833,14.288494195695797,11.632033386466528,10.218605114028774,1.3949374835388864
-418.5185241699219,-462.96295166015625,0,2009.0,1.0,0.0,0.0,1965.0,2733.0,0,3.0,0.15304561001792405,0.2595653594328581,1,-0.313313946113854,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.526478190752262,9.100554388259747,8.483498548559743,0.0,0.0,0.0,8.052532295568557,0.0,7.524481248257534,7.872158676229997,9.689851880402086,8.632022041370949,10.07029898456441,8.852749690797703,7.524481248257534,0.08004270996602277
2266.666748046875,2040.74072265625,0,2010.0,1.0,0.0,0.0,1970.0,1181.0,1,2.0,0.023774426769383666,0.015548475138520156,1,4.086452149721409,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.3150900952512785,11.247428595891387,11.208424727525234,0.0,0.0,0.0,7.100118815881793,0.0,9.80984210933545,8.438847179932536,12.67690083707471,11.217125111603139,12.885714903121954,8.32976525987898,7.524481248257534,0.47692406797964415
8014.81494140625,7592.5927734375,0,2007.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,0,5.0,0.017873100118806877,0.6845397687168995,1,-0.0022753596037608926,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8.454742385317596,8.671515313019729,11.722654188486306,0.0,0.0,0.0,9.56002392125319,6.557777394334434,7.582719656097214,7.991780242772636,11.600368773403623,9.435931316603677,11.881349183473509,0.0,5.917199843171274,0.29804487177694494
11874.07421875,10685.185546875,0,1997.0,1.0,0.0,0.0,1969.0,2314.0,0,15.0,0.00044076160748330126,0.24352078820261952,1,-0.4384179542671528,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,8.26613587991057,11.752999631141474,10.756425809641565,0.0,0.0,0.0,10.619543457485305,0.0,0.0,7.548185133095914,9.77655232604624,9.195516191000427,10.787964180731013,11.704624852239752,4.318475276683786,0.08004270996602277
840.74072265625,840.74072265625,0,1992.0,2.0,0.0,0.5,1950.5,2961.0,0,20.0,0.06773399321920176,0.7530788086174535,1,-0.41553583747607137,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,6.194178601100063,8.689757420377878,10.890980006256783,0.0,0.0,0.0,9.804744955518768,0.0,8.654226805912423,5.339494864275788,8.602534636433838,8.868512324429746,9.538116142554772,0.0,7.396721500607146,0.10763066723341867
-4951.85205078125,-4951.85205078125,0,2006.0,1.0,0.0,0.0,1965.5488027906092,2338.0,1,6.0,2.0,0.9926739916006717,1,-0.43971155719175686,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0.0,2.129113136772844,9.481291610940168,0.0,0.0,0.0,6.912447925589486,0.0,0.0,2.129113136772844,8.971457888252598,9.141454602733491,9.423439584893654,0.0,9.398898624982214,0.1451820098444979
1137.0369873046875,7.407407283782959,0,1995.0,1.0,0.0,1.0,1977.0,3188.0,1,17.0,0.0878348662757156,0.05709266380295216,0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,8.981285891839455,8.799455009976064,0.0,0.0,0.0,6.178942527980032,0.0,0.0,8.95820182490578,6.878707818151256,5.92712351623355,7.822963980359876,7.498151721755969,6.608999751719947,0.08004270996602277
-3822.22216796875,-3966.666748046875,0,1995.0,2.0,0.0,0.0,1960.0,4302.0,0,17.0,0.000883010923845576,0.8806954215738306,1,0.026489658943179287,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,9.664541575331764,10.022137660093668,8.56299479831162,0.0,8.737232633088185,8.737232633088185,12.021131410373245,0.0,0.0,9.504741520016754,10.672932848382214,9.852051978290437,11.134008677962274,11.111688631658293,5.1219779117671935,0.18347830043434663
89474.0703125,6466.66650390625,0,1996.0,1.0,0.0,0.0,1959.0,7383.0,0,16.0,0.039193655378820184,0.2660987928660379,1,0.2288098502788864,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.414118317673825,12.245565256811963,11.379490139159714,5.917199843171274,0.0,0.0,11.23106692363043,0.0,8.078136811480922,12.034279222925914,11.331637561272798,10.245798528020808,12.273095431839755,12.186347343369329,9.315790903113744,0.08004270996602277
-1574.0740966796875,-1585.1851806640625,0,1998.0,1.0,0.0,0.0,1965.5488027906092,3950.0,1,14.0,0.25062655092640906,0.6065162879355763,1,-0.01678317603568212,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,5.186143531722567,6.3672974361764645,6.281019825865862,0.0,0.0,0.0,6.799386159437268,0.0,5.844831871986063,4.9275220048160815,8.355345107623215,8.49036994393531,8.963430542807085,0.0,5.917199843171274,0.37248568573884533
-14611.111328125,-14666.6669921875,0,2003.0,1.0,0.0,0.0,1953.0,5049.0,0,9.0,0.6231823965317925,0.8437889423380287,1,-0.27270118101113533,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,7.965121119184121,7.932428664236452,9.998001161611077,0.0,0.0,0.0,9.618830522422481,0.0,7.67110195953081,5.766815250759498,11.093489348045948,9.934532090634569,11.225947831842795,0.0,9.315790903113744,0.16598513466933668
4014.814697265625,3788.888916015625,0,2010.0,1.0,0.0,0.0,1977.0,2539.0,0,2.0,0.13458950332252695,0.24576043643824363,1,0.3527757120469851,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,7.170888478512505,9.247518360162678,9.507771979674404,0.0,0.0,0.0,8.126364874534701,0.0,7.069086485593987,9.038747772282735,11.72157244693173,10.781366225458044,12.090895966233633,0.0,7.524481248257534,0.6896689294752485
2192.592529296875,2192.592529296875,0,2009.0,1.0,0.0,0.0,1968.0,2373.0,0,3.0,0.04382889288082859,0.016917953172039934,1,0.18063519087641278,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.0,10.634364796269294,10.22507040273751,0.0,0.0,0.0,6.573421501297189,0.0,10.600817671616594,6.9450866963324955,10.838219768246352,10.512273428209182,11.408152016538045,9.593400825919284,7.524481248257534,0.4054651081081644
-1551.851806640625,-1607.4073486328125,0,2009.0,1.0,0.0,1.0,1976.0,2573.0,0,3.0,1.536885273784134,0.16188524442605381,1,0.5106035988779289,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.308368227198286,8.70950786318833,8.130735213903797,0.0,0.0,0.0,7.065929591413203,0.0,0.0,8.5707480281505,9.898897444245074,8.89880569698251,10.219685545366243,8.251750840003817,9.315790903113744,0.17768118000976146
-11337.037109375,-11366.6669921875,0,2005.0,1.0,0.0,1.0,1978.0,2321.0,0,7.0,0.24340770460747227,0.9450709943245726,1,-0.07350153006808122,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,4.214593652790453,7.827403356938679,11.313176046391066,0.0,0.0,0.0,10.672246303631656,0.0,7.771223278560154,4.9275220048160815,10.245798528020808,9.671805330977595,10.446056181241117,0.0,9.315790903113744,0.18347830043434663
114429.6328125,108625.9296875,0,2013.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,0,0.0,0.00011851500779982936,0.48659298772316634,1,0.28095140075033337,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,10.102834654039249,12.653050109804145,11.2317049714804,0.0,0.0,0.0,12.625212575599122,9.00884507447042,7.943006911584954,12.041182063975896,13.056178234662529,11.886180262861085,13.550219263922216,13.11759107054115,4.318475276683786,0.39346057883926494
41155.5546875,36511.109375,0,2011.0,2.0,0.0,0.0,1986.0,2131.0,0,1.0,0.019564110891576215,0.02602026735683372,1,1.4556270743967756,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.23163531219431,11.43164592502657,10.581170363577458,8.574252457546075,0.0,0.0,7.809526263917027,0.0,9.651999281020363,9.183794847515319,11.290396080485705,10.285250533923298,11.971832302716926,11.011455355647115,7.524481248257534,0.18924200785985867
-38366.66796875,-38411.109375,0,2004.0,1.0,0.0,0.0,1979.0,1524.0,1,8.0,2.0,0.5496894302017958,1,-0.4586590734486169,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,9.292524385177394,6.287927420876042,11.039494908009512,0.0,0.0,0.0,6.487007293351084,0.0,0.0,2.971363678917776,10.657979775494331,8.721656711649782,9.989711119284745,0.0,9.315790903113744,0.28198404180039993
1644.4444580078125,1644.4444580078125,0,1992.0,2.0,0.0,0.0,1976.5,2923.0,0,20.0,0.1564675697582149,0.7609380689848421,1,0.02657822215932247,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,8.032287989436517,10.092617665527648,8.934084116703966,0.0,0.0,0.0,11.25041861221251,0.0,9.36235229866669,8.215357125244124,11.144449465250114,9.571445877092446,11.327990245533883,10.490684525374887,9.668765633188631,0.11778303565638346
91381.484375,59825.92578125,0,2007.0,1.0,0.0,0.0,1976.0,2147.0,0,5.0,0.012065345436858912,0.08339566969559589,1,0.36719539847265437,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.005668654661454,11.854287068418543,10.720593710386838,0.0,0.0,0.0,9.45727857185611,0.0,0.0,11.07941919246447,12.017403642505018,10.781597087023224,12.721490676781887,11.568649938883162,7.524481248257534,0.4812251703617911
43937.03515625,39544.4453125,0,2008.0,2.0,0.0,0.5,1962.0,3039.5,0,4.0,0.010138697473828288,0.04607024046562312,1,0.6137477405416365,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,6.628775950218959,11.375036197731422,10.602475940758566,0.0,0.0,0.0,8.344839524108426,0.0,0.0,10.23708127800658,12.221403970972675,10.610452691055082,12.578163110535744,10.830701378362114,6.8318736306778485,0.5108256356869195
130229.6328125,117011.109375,0,1992.0,1.0,0.0,0.0,1954.0,1480.0,0,20.0,0.006804989348550259,0.5756204405319376,1,-0.07074732198465838,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,10.792922355020954,13.448674521678015,12.963161587170571,0.0,7.959961570812583,7.959961570812583,13.75349438636013,0.0,10.365271149363235,12.544530632457848,12.313502198939897,12.736921644284603,13.4988052739833,13.936111951649268,9.315790903113744,1.0520922768176388
-20007.408203125,-20025.92578125,0,2009.0,2.0,0.0,0.0,1982.0,2073.0,1,3.0,1.3550134958910667,0.9214092129338212,1,-0.8417870239626635,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.178942527980032,4.685896441540018,10.016199330937823,0.0,0.0,0.0,7.139072754446257,0.0,0.0,4.685896441540018,9.185314989180197,9.353404431086147,9.073744019299477,0.0,7.524481248257534,0.20633643703882137
-23996.296875,-24111.111328125,0,2009.0,1.0,0.0,1.0,1984.0,1980.0,0,3.0,0.09128013953799871,0.8985877664413492,1,0.7892215231276498,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,9.231329679998485,10.268293955742951,12.619950083066495,0.0,0.0,0.0,12.449893808876805,0.0,0.0,9.567048303652063,10.84438202110009,9.587068103401268,10.921148827265224,0.0,10.163037313125784,0.18347830043434663
1688.888916015625,1603.7037353515625,0,2000.0,1.0,0.0,0.0,1967.0,5899.0,0,12.0,0.09899029619372653,0.13739853398799776,1,0.19680749968405467,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,7.731394539645659,9.688934317908535,7.496097345175956,0.0,0.0,0.0,7.852194250305477,0.0,9.226239192172503,6.178942527980032,10.902161520140615,10.211009016314167,11.143967468148466,9.735566303997867,7.524481248257534,0.2451224683990101
-129603.703125,-129948.1484375,0,2006.0,1.0,0.0,0.0,1955.0,3500.0,1,6.0,0.09665571004281788,0.8813712268864485,1,-0.3036934266209015,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,9.044010306043075,9.52061801410454,9.813293345827242,0.0,0.0,0.0,11.526034400566255,0.0,9.36679634458193,5.246439087922392,12.292713537231938,11.662439093308537,12.28094419327334,0.0,9.315790903113744,1.0962947993785528
12455.5556640625,4937.037109375,0,2006.0,1.0,0.0,0.0,1980.0,3645.0,0,6.0,0.15940489285110124,0.5976089191732221,1,0.028979860338866004,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,9.728311538249917,10.241713551755604,9.473920393505702,0.0,0.0,0.0,10.637214010662952,0.0,0.0,9.088076511620953,11.54407485531769,10.034397249799929,11.967469187705483,10.945351177963868,9.315790903113744,0.2505425383898149
214.8148193359375,192.59259033203125,0,2000.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,0,12.0,0.0073174299918948565,0.3060149254445538,1,-0.11588573028386233,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4.685896441540018,9.773604518870506,5.800998832523596,0.0,0.0,0.0,8.954860121888032,0.0,9.73600422981178,6.4525745465549145,9.287736883240921,0.0,9.376880667821515,0.0,5.226741773405311,0.08004270996602277
440.7407531738281,414.8148193359375,0,2007.0,1.0,0.0,0.0,1969.0,3560.0,0,5.0,0.23980814536125153,0.6019184654067075,1,-0.03245343441099199,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,5.876490025733651,6.422946300377743,6.428942553169775,0.0,0.0,0.0,6.835861387895293,0.0,0.0,2.494123269895701,7.464764505934445,8.637947935641796,9.02189789394365,6.8318736306778485,5.917199843171274,0.15415068408473293
22059.259765625,20214.814453125,0,2001.0,1.0,0.0,0.0,1949.0,4953.0,0,11.0,0.056507388795995775,0.6262375032670197,1,0.18915626283121925,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9.15328782339628,11.715783780051297,12.43912648976733,0.0,0.0,0.0,12.231889625782255,0.0,0.0,8.476579508530941,10.55448760152931,9.167305236906666,11.450035750470288,10.795657836227633,9.826580459163543,0.16598513466933668
224237.03125,0.0,0,1989.0,1.0,0.0,0.0,1942.0,8159.0,0,23.0,0.009450068697975477,0.08737218615914485,1,0.5141000592960919,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,9.27947591557665,13.885825022429048,12.628373873270288,2.129113136772844,0.0,0.0,11.53986562614948,5.284706635183821,8.662588185334775,13.737746294331307,13.468478259641813,11.783751543440893,13.88470237632665,13.680989318460073,9.315790903113744,0.7519876822858687
1103.7037353515625,829.629638671875,0,2000.0,2.0,0.0,0.0,1972.0,5988.0,0,12.0,0.33399016023931727,0.5382919790300397,1,-0.09662996229713383,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,7.811028346753595,10.843514342086866,9.057909858948745,0.0,0.0,0.0,10.996979986252661,0.0,9.529270765041542,7.648404359359385,11.815257205114566,10.885168517933177,12.047473505228767,11.537953082415816,10.519700640815572,0.7922381011980311
-5840.74072265625,-5840.74072265625,1,2012.0,1.0,0.0,0.0,1979.0,1690.0,0,0.0,0.21440822622101965,0.0,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4.456498333362998,9.063930649572427,9.384688903640424,0.0,0.0,0.0,0.0,0.0,8.670244830018882,7.516453426382734,10.399455612935714,9.044010306043075,10.48511018497941,0.0,7.524481248257534,0.37156354821115267
1333.3333740234375,1200.0,0,2011.0,1.0,0.0,1.0,1982.0,2132.0,0,1.0,0.568181800983221,0.0,1,0.6821026588257291,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,8.089562004125709,9.36394165426046,0.0,0.0,0.0,0.0,0.0,7.502247789351011,7.2787312099409816,10.523393767795765,9.330021171710865,10.815344014425698,0.0,7.524481248257534,0.0864325110873713
-962.9629516601564,-996.2963256835936,0,1995.0,1.0,0.0,0.0,1959.0,2795.0,0,17.0,0.548546386361529,0.0,1,-0.001194460018392585,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.422946300377743,9.916233708430543,7.432418075588528,0.0,0.0,0.0,0.0,0.0,7.454098172374075,7.760230145207,8.576349180171832,9.3207780065228,9.647703650463098,9.82917696069777,9.315790903113744,0.15415068408473293
